Date,EWA,EWC
2018-06-11,16.371767044067383,24.350292205810547
2018-06-12,16.15831184387207,24.32513999938965
2018-06-13,16.1369686126709,24.358678817749023
2018-06-14,15.987553596496582,24.291595458984375
2018-06-15,16.00178337097168,24.065200805664062
2018-06-18,16.1369686126709,24.165822982788086
2018-06-19,16.007863998413086,23.881874084472656
2018-06-20,16.167434692382812,24.01708984375
2018-06-21,16.225460052490234,23.86497688293457
2018-06-22,16.457563400268555,24.093143463134766
2018-06-25,16.12391471862793,23.645254135131836
2018-06-26,16.23996925354004,23.822721481323242
2018-06-27,16.09490203857422,23.628353118896484
2018-06-28,16.312496185302734,23.763566970825195
2018-06-29,16.3995361328125,24.093143463134766
2018-07-02,16.18194007873535,23.966386795043945
2018-07-03,16.268978118896484,24.03398895263672
2018-07-05,16.443056106567383,24.093143463134766
2018-07-06,16.667905807495117,24.32131576538086
2018-07-09,16.805715560913086,24.448076248168945
2018-07-10,16.71142578125,24.608638763427734
2018-07-11,16.30524253845215,24.270610809326172
2018-07-12,16.61713218688965,24.55793571472168
2018-07-13,16.559112548828125,24.566383361816406
2018-07-16,16.4503116607666,24.498783111572266
2018-07-17,16.38503074645996,24.448076248168945
2018-07-18,16.479324340820312,24.405824661254883
2018-07-19,16.38503074645996,24.363571166992188
2018-07-20,16.566356658935547,24.422727584838867
2018-07-23,16.40679168701172,24.32131576538086
2018-07-24,16.58812141418457,24.388919830322266
2018-07-25,16.638893127441406,24.608638763427734
2018-07-26,16.47206687927246,24.617094039916992
2018-07-27,16.566356658935547,24.541034698486328
2018-07-30,16.551855087280273,24.566383361816406
2018-07-31,16.624385833740234,24.6846981048584
2018-08-01,16.486574172973633,24.600191116333008
2018-08-02,16.435802459716797,24.676246643066406
2018-08-03,16.479324340820312,24.710052490234375
2018-08-06,16.47206687927246,24.7945556640625
2018-08-07,16.522838592529297,24.388919830322266
2018-08-08,16.609880447387695,24.490327835083008
2018-08-09,16.5736141204834,24.608638763427734
2018-08-10,16.30524253845215,24.32131576538086
2018-08-13,16.210954666137695,24.2368106842041
2018-08-14,16.276233673095703,24.490327835083008
2018-08-15,16.254474639892578,24.050891876220703
2018-08-16,16.457563400268555,24.14385223388672
2018-08-17,16.68241310119629,24.464981079101562
2018-08-20,16.69692039489746,24.464981079101562
2018-08-21,16.544601440429688,24.405824661254883
2018-08-22,16.501081466674805,24.583288192749023
2018-08-23,16.189193725585938,24.37202262878418
2018-08-24,16.33425521850586,24.498783111572266
2018-08-27,16.49382972717285,24.77765464782715
2018-08-28,16.486574172973633,24.69314956665039
2018-08-29,16.64614486694336,24.77765464782715
2018-08-30,16.47206687927246,24.650896072387695
2018-08-31,16.312496185302734,24.33821678161621
2018-09-04,16.13116455078125,23.941028594970703
2018-09-05,15.993356704711914,23.9072265625
2018-09-06,15.826530456542969,23.89032554626465
2018-09-07,15.565415382385254,23.797367095947266
2018-09-10,15.674214363098145,23.772018432617188
2018-09-11,15.717738151550293,23.92412567138672
2018-09-12,15.877302169799805,24.03398895263672
2018-09-13,15.877302169799805,24.008636474609375
2018-09-14,15.855544090270996,23.94948387145996
2018-09-17,15.877302169799805,24.03398895263672
2018-09-18,16.051380157470703,24.34666633605957
2018-09-19,16.12391471862793,24.39737319946289
2018-09-20,16.225460052490234,24.524133682250977
2018-09-21,16.1746883392334,24.54948616027832
2018-09-24,16.109403610229492,24.448076248168945
2018-09-25,16.13842010498047,24.34666633605957
2018-09-26,16.11665916442871,24.25370979309082
2018-09-27,16.04412841796875,24.3128662109375
2018-09-28,16.04412841796875,24.32131576538086
2018-10-01,16.02236557006836,24.608638763427734
2018-10-02,15.833786964416504,24.405824661254883
2018-10-03,15.739492416381836,24.464981079101562
2018-10-04,15.652456283569336,24.25370979309082
2018-10-05,15.587175369262695,24.11004638671875
2018-10-08,15.478377342224121,24.025541305541992
2018-10-09,15.420352935791016,23.983285903930664
2018-10-10,15.093957901000977,23.23961639404297
2018-10-11,14.85460090637207,22.926939010620117
2018-10-12,14.934389114379883,23.04524803161621
2018-10-15,14.96340274810791,23.053699493408203
2018-10-16,15.195500373840332,23.40863609313965
2018-10-17,15.1592378616333,23.248069763183594
2018-10-18,15.02142333984375,22.901588439941406
2018-10-19,15.166488647460938,22.977643966674805
2018-10-22,15.02142333984375,22.935392379760742
2018-10-23,14.861854553222656,22.749473571777344
2018-10-24,14.51369857788086,22.267778396606445
2018-10-25,14.571723937988281,22.276229858398438
2018-10-26,14.477432250976562,22.191720962524414
2018-10-29,14.441167831420898,21.92974853515625
2018-10-30,14.81833553314209,22.250879287719727
2018-10-31,14.941640853881836,22.40299415588379
2018-11-01,15.180994987487793,22.63961410522461
2018-11-02,15.144726753234863,22.597354888916016
2018-11-05,15.202754974365234,22.72412109375
2018-11-06,15.347817420959473,22.783273696899414
2018-11-07,15.5581636428833,22.926939010620117
2018-11-08,15.5073881149292,22.825531005859375
2018-11-09,15.376832008361816,22.631162643432617
2018-11-12,15.275287628173828,22.40299415588379
2018-11-13,15.25352954864502,22.377634048461914
2018-11-14,15.079447746276855,22.44524574279785
2018-11-15,15.195500373840332,22.555103302001953
2018-11-16,15.24627685546875,22.605806350708008
2018-11-19,14.956146240234375,22.43679428100586
2018-11-20,14.673267364501953,21.9128475189209
2018-11-21,14.948892593383789,22.411439895629883
2018-11-23,14.927129745483398,22.107215881347656
2018-11-26,15.093957901000977,22.276229858398438
